New_ID,Entity_Type,Current_ID,Name,Description,Department,File_Path,Status
STT-259,Step_Template,Step-Template-259_HR-002-04_create-code-standards-and-best-practices-section,Hr 002 04 Create Code Standards And Best Practices Section,Step template for hr 002 04 create code standards and best practices section,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-259_HR-002-04_create-code-standards-and-best-practices-section.md,Active
STT-260,Step_Template,Step-Template-260_HR-002-05_add-team-structure-and-contact-information,Hr 002 05 Add Team Structure And Contact Information,Step template for hr 002 05 add team structure and contact information,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-260_HR-002-05_add-team-structure-and-contact-information.md,Active
STT-261,Step_Template,Step-Template-261_HR-002-06_review-with-senior-developers-and-refine,Hr 002 06 Review With Senior Developers And Refine,Step template for hr 002 06 review with senior developers and refine,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-261_HR-002-06_review-with-senior-developers-and-refine.md,Active
STT-262,Step_Template,Step-Template-262_HR-002-07_publish-to-knowledge-base,Hr 002 07 Publish To Knowledge Base,Step template for hr 002 07 publish to knowledge base,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-262_HR-002-07_publish-to-knowledge-base.md,Active
STT-263,Step_Template,Step-Template-263_HR-003-01_identify-hr-processes-suitable-for-automation-acco,Hr 003 01 Identify Hr Processes Suitable For Automation Acco,Step template for hr 003 01 identify hr processes suitable for automation acco,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-263_HR-003-01_identify-hr-processes-suitable-for-automation-acco.md,Active
STT-264,Step_Template,Step-Template-264_HR-003-02_design-function-calling-schema,Hr 003 02 Design Function Calling Schema,Step template for hr 003 02 design function calling schema,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-264_HR-003-02_design-function-calling-schema.md,Active
STT-265,Step_Template,Step-Template-265_HR-003-03_implement-function-calling-integration,Hr 003 03 Implement Function Calling Integration,Step template for hr 003 03 implement function calling integration,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-265_HR-003-03_implement-function-calling-integration.md,Active
STT-266,Step_Template,Step-Template-266_HR-003-04_create-hr-tool-interface,Hr 003 04 Create Hr Tool Interface,Step template for hr 003 04 create hr tool interface,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-266_HR-003-04_create-hr-tool-interface.md,Active
STT-267,Step_Template,Step-Template-267_HR-003-05_test-automation-with-sample-scenarios,Hr 003 05 Test Automation With Sample Scenarios,Step template for hr 003 05 test automation with sample scenarios,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-267_HR-003-05_test-automation-with-sample-scenarios.md,Active
STT-268,Step_Template,Step-Template-268_HR-003-06_document-usage-and-troubleshooting,Hr 003 06 Document Usage And Troubleshooting,Step template for hr 003 06 document usage and troubleshooting,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-268_HR-003-06_document-usage-and-troubleshooting.md,Active
STT-269,Step_Template,Step-Template-269_HR-004-01_run-employee-folder-creation-script,Hr 004 01 Run Employee Folder Creation Script,Step template for hr 004 01 run employee folder creation script,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-269_HR-004-01_run-employee-folder-creation-script.md,Active
STT-270,Step_Template,Step-Template-270_HR-004-02_verify-10-folder-structure-created-correctly,Hr 004 02 Verify 10 Folder Structure Created Correctly,Step template for hr 004 02 verify 10 folder structure created correctly,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-270_HR-004-02_verify-10-folder-structure-created-correctly.md,Active
STT-271,Step_Template,Step-Template-271_HR-004-03_set-folder-permissions,Hr 004 03 Set Folder Permissions,Step template for hr 004 03 set folder permissions,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-271_HR-004-03_set-folder-permissions.md,Active
STT-272,Step_Template,Step-Template-272_HR-004-04_populate-folders-with-templates,Hr 004 04 Populate Folders With Templates,Step template for hr 004 04 populate folders with templates,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-272_HR-004-04_populate-folders-with-templates.md,Active
STT-273,Step_Template,Step-Template-273_HR-004-05_notify-employee-of-folder-location,Hr 004 05 Notify Employee Of Folder Location,Step template for hr 004 05 notify employee of folder location,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-273_HR-004-05_notify-employee-of-folder-location.md,Active
STT-274,Step_Template,Step-Template-274_HR-005-01_review-employee-status-lists-in-all-documentation,Hr 005 01 Review Employee Status Lists In All Documentation,Step template for hr 005 01 review employee status lists in all documentation,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-274_HR-005-01_review-employee-status-lists-in-all-documentation.md,Active
STT-275,Step_Template,Step-Template-275_HR-005-02_identify-status-discrepancies-available-vs-on-proj,Hr 005 02 Identify Status Discrepancies Available Vs On Proj,Step template for hr 005 02 identify status discrepancies available vs on proj,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-275_HR-005-02_identify-status-discrepancies-available-vs-on-proj.md,Active
STT-276,Step_Template,Step-Template-276_HR-005-03_document-examples-of-incorrect-status,Hr 005 03 Document Examples Of Incorrect Status,Step template for hr 005 03 document examples of incorrect status,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-276_HR-005-03_document-examples-of-incorrect-status.md,Active
STT-277,Step_Template,Step-Template-277_HR-005-04_coordinate-with-hr-on-accurate-status-tracking,Hr 005 04 Coordinate With Hr On Accurate Status Tracking,Step template for hr 005 04 coordinate with hr on accurate status tracking,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-277_HR-005-04_coordinate-with-hr-on-accurate-status-tracking.md,Active
STT-278,Step_Template,Step-Template-278_HR-005-05_update-status-records-across-all-systems,Hr 005 05 Update Status Records Across All Systems,Step template for hr 005 05 update status records across all systems,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-278_HR-005-05_update-status-records-across-all-systems.md,Active
STT-279,Step_Template,Step-Template-279_HR-005-06_establish-ongoing-status-accuracy-process,Hr 005 06 Establish Ongoing Status Accuracy Process,Step template for hr 005 06 establish ongoing status accuracy process,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-279_HR-005-06_establish-ongoing-status-accuracy-process.md,Active
STT-280,Step_Template,Step-Template-280_HR-006-01_define-prompt-engineer-role-requirements-and-respo,Hr 006 01 Define Prompt Engineer Role Requirements And Respo,Step template for hr 006 01 define prompt engineer role requirements and respo,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-280_HR-006-01_define-prompt-engineer-role-requirements-and-respo.md,Active
STT-281,Step_Template,Step-Template-281_HR-006-02_create-job-description-aligned-with-ai-tooling-bac,Hr 006 02 Create Job Description Aligned With Ai Tooling Bac,Step template for hr 006 02 create job description aligned with ai tooling bac,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-281_HR-006-02_create-job-description-aligned-with-ai-tooling-bac.md,Active
STT-282,Step_Template,Step-Template-282_HR-006-03_publish-to-recruitment-platforms-linkedin-job-boar,Hr 006 03 Publish To Recruitment Platforms Linkedin Job Boar,Step template for hr 006 03 publish to recruitment platforms linkedin job boar,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-282_HR-006-03_publish-to-recruitment-platforms-linkedin-job-boar.md,Active
STT-283,Step_Template,Step-Template-283_HR-006-04_set-up-application-tracking-and-screening-criteria,Hr 006 04 Set Up Application Tracking And Screening Criteria,Step template for hr 006 04 set up application tracking and screening criteria,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-283_HR-006-04_set-up-application-tracking-and-screening-criteria.md,Active
STT-284,Step_Template,Step-Template-284_HR-006-05_coordinate-with-ai-team-for-technical-interview-pr,Hr 006 05 Coordinate With Ai Team For Technical Interview Pr,Step template for hr 006 05 coordinate with ai team for technical interview pr,HRM,ENTITIES/TASK_MANAGERS/Step_Templates/HR/Step-Template-284_HR-006-05_coordinate-with-ai-team-for-technical-interview-pr.md,Active
STT-285,Step_Template,Step-Template-285_LG-001-01_collect-performance-data-from-all-sources,Lg 001 01 Collect Performance Data From All Sources,Step template for lg 001 01 collect performance data from all sources,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-285_LG-001-01_collect-performance-data-from-all-sources.md,Active
STT-286,Step_Template,Step-Template-286_LG-001-02_analyze-team-productivity-metrics,Lg 001 02 Analyze Team Productivity Metrics,Step template for lg 001 02 analyze team productivity metrics,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-286_LG-001-02_analyze-team-productivity-metrics.md,Active
STT-287,Step_Template,Step-Template-287_LG-001-03_identify-trends-and-patterns,Lg 001 03 Identify Trends And Patterns,Step template for lg 001 03 identify trends and patterns,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-287_LG-001-03_identify-trends-and-patterns.md,Active
STT-288,Step_Template,Step-Template-288_LG-001-04_generate-insights-and-recommendations,Lg 001 04 Generate Insights And Recommendations,Step template for lg 001 04 generate insights and recommendations,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-288_LG-001-04_generate-insights-and-recommendations.md,Active
STT-289,Step_Template,Step-Template-289_LG-001-05_document-findings-in-report-format,Lg 001 05 Document Findings In Report Format,Step template for lg 001 05 document findings in report format,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-289_LG-001-05_document-findings-in-report-format.md,Active
STT-290,Step_Template,Step-Template-290_LG-001-06_present-to-team-and-management,Lg 001 06 Present To Team And Management,Step template for lg 001 06 present to team and management,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-290_LG-001-06_present-to-team-and-management.md,Active
STT-291,Step_Template,Step-Template-291_LG-002-01_outline-setup-guide-structure,Lg 002 01 Outline Setup Guide Structure,Step template for lg 002 01 outline setup guide structure,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-291_LG-002-01_outline-setup-guide-structure.md,Active
STT-292,Step_Template,Step-Template-292_LG-002-02_document-dropbox-setup-10-steps,Lg 002 02 Document Dropbox Setup 10 Steps,Step template for lg 002 02 document dropbox setup 10 steps,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-292_LG-002-02_document-dropbox-setup-10-steps.md,Active
STT-293,Step_Template,Step-Template-293_LG-002-03_document-ide-setup-5-steps,Lg 002 03 Document Ide Setup 5 Steps,Step template for lg 002 03 document ide setup 5 steps,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-293_LG-002-03_document-ide-setup-5-steps.md,Active
STT-294,Step_Template,Step-Template-294_LG-002-04_document-claude-code-extension-4-steps,Lg 002 04 Document Claude Code Extension 4 Steps,Step template for lg 002 04 document claude code extension 4 steps,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-294_LG-002-04_document-claude-code-extension-4-steps.md,Active
STT-295,Step_Template,Step-Template-295_LG-002-05_document-git-bash-installation-3-steps,Lg 002 05 Document Git Bash Installation 3 Steps,Step template for lg 002 05 document git bash installation 3 steps,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-295_LG-002-05_document-git-bash-installation-3-steps.md,Active
STT-296,Step_Template,Step-Template-296_LG-002-06_create-troubleshooting-section-5-common-issues,Lg 002 06 Create Troubleshooting Section 5 Common Issues,Step template for lg 002 06 create troubleshooting section 5 common issues,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-296_LG-002-06_create-troubleshooting-section-5-common-issues.md,Active
STT-297,Step_Template,Step-Template-297_LG-002-07_add-quick-reference-checklist,Lg 002 07 Add Quick Reference Checklist,Step template for lg 002 07 add quick reference checklist,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-297_LG-002-07_add-quick-reference-checklist.md,Active
STT-298,Step_Template,Step-Template-298_LG-002-08_test-guide-with-new-user,Lg 002 08 Test Guide With New User,Step template for lg 002 08 test guide with new user,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-298_LG-002-08_test-guide-with-new-user.md,Active
STT-299,Step_Template,Step-Template-299_LG-003-01_outline-guide-structure-major-parts-sections,Lg 003 01 Outline Guide Structure Major Parts Sections,Step template for lg 003 01 outline guide structure major parts sections,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-299_LG-003-01_outline-guide-structure-major-parts-sections.md,Active
STT-300,Step_Template,Step-Template-300_LG-003-02_document-each-setup-step-with-numbered-instruction,Lg 003 02 Document Each Setup Step With Numbered Instruction,Step template for lg 003 02 document each setup step with numbered instruction,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-300_LG-003-02_document-each-setup-step-with-numbered-instruction.md,Active
STT-301,Step_Template,Step-Template-301_LG-003-03_capture-and-integrate-screenshots,Lg 003 03 Capture And Integrate Screenshots,Step template for lg 003 03 capture and integrate screenshots,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-301_LG-003-03_capture-and-integrate-screenshots.md,Active
STT-302,Step_Template,Step-Template-302_LG-003-04_create-troubleshooting-section-5-common-issues,Lg 003 04 Create Troubleshooting Section 5 Common Issues,Step template for lg 003 04 create troubleshooting section 5 common issues,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-302_LG-003-04_create-troubleshooting-section-5-common-issues.md,Active
STT-303,Step_Template,Step-Template-303_LG-003-05_add-interactive-elements-checkboxes-warnings-tips,Lg 003 05 Add Interactive Elements Checkboxes Warnings Tips,Step template for lg 003 05 add interactive elements checkboxes warnings tips,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-303_LG-003-05_add-interactive-elements-checkboxes-warnings-tips.md,Active
STT-304,Step_Template,Step-Template-304_LG-003-06_create-quick-reference-checklist,Lg 003 06 Create Quick Reference Checklist,Step template for lg 003 06 create quick reference checklist,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-304_LG-003-06_create-quick-reference-checklist.md,Active
STT-305,Step_Template,Step-Template-305_LG-003-07_test-guide-with-new-user,Lg 003 07 Test Guide With New User,Step template for lg 003 07 test guide with new user,LGN,ENTITIES/TASK_MANAGERS/Step_Templates/LG/Step-Template-305_LG-003-07_test-guide-with-new-user.md,Active
STT-349,Step_Template,Step-Template-349_PHASE4_STEPS_INDEX,Phase4 Steps Index,Step template for phase4 steps index,AID,ENTITIES/TASK_MANAGERS/Step_Templates/Step-Template-349_PHASE4_STEPS_INDEX.md,Active
STT-350,Step_Template,Step-Template-350_README,Readme,Step template for readme,AID,ENTITIES/TASK_MANAGERS/Step_Templates/Step-Template-350_README.md,Active
STT-351,Step_Template,Step-Template-351_SALES-001-01_extract-lead-visibility-data-from-crm,Sales 001 01 Extract Lead Visibility Data From Crm,Step template for sales 001 01 extract lead visibility data from crm,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-351_SALES-001-01_extract-lead-visibility-data-from-crm.md,Active
STT-352,Step_Template,Step-Template-352_SALES-001-02_analyze-lead-visibility-patterns,Sales 001 02 Analyze Lead Visibility Patterns,Step template for sales 001 02 analyze lead visibility patterns,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-352_SALES-001-02_analyze-lead-visibility-patterns.md,Active
STT-353,Step_Template,Step-Template-353_SALES-001-03_identify-trends-eg-from-1-lead-to-7-leads-visible,Sales 001 03 Identify Trends Eg From 1 Lead To 7 Leads Visible,Step template for sales 001 03 identify trends eg from 1 lead to 7 leads visible,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-353_SALES-001-03_identify-trends-eg-from-1-lead-to-7-leads-visible.md,Active
STT-354,Step_Template,Step-Template-354_SALES-001-04_generate-insights-on-lead-quality-and-conversion,Sales 001 04 Generate Insights On Lead Quality And Conversion,Step template for sales 001 04 generate insights on lead quality and conversion,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-354_SALES-001-04_generate-insights-on-lead-quality-and-conversion.md,Active
STT-355,Step_Template,Step-Template-355_SALES-001-05_create-actionable-recommendations,Sales 001 05 Create Actionable Recommendations,Step template for sales 001 05 create actionable recommendations,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-355_SALES-001-05_create-actionable-recommendations.md,Active
STT-356,Step_Template,Step-Template-356_SALES-001-06_document-findings-in-report,Sales 001 06 Document Findings In Report,Step template for sales 001 06 document findings in report,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-356_SALES-001-06_document-findings-in-report.md,Active
STT-357,Step_Template,Step-Template-357_SALES-001-07_present-to-sales-team,Sales 001 07 Present To Sales Team,Step template for sales 001 07 present to sales team,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-357_SALES-001-07_present-to-sales-team.md,Active
STT-358,Step_Template,Step-Template-358_SALES-002-01_identify-key-crm-metrics-for-daily-tracking,Sales 002 01 Identify Key Crm Metrics For Daily Tracking,Step template for sales 002 01 identify key crm metrics for daily tracking,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-358_SALES-002-01_identify-key-crm-metrics-for-daily-tracking.md,Active
STT-359,Step_Template,Step-Template-359_SALES-002-02_set-up-crm-dashboards,Sales 002 02 Set Up Crm Dashboards,Step template for sales 002 02 set up crm dashboards,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-359_SALES-002-02_set-up-crm-dashboards.md,Active
STT-360,Step_Template,Step-Template-360_SALES-002-03_configure-automated-alerts,Sales 002 03 Configure Automated Alerts,Step template for sales 002 03 configure automated alerts,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-360_SALES-002-03_configure-automated-alerts.md,Active
STT-361,Step_Template,Step-Template-361_SALES-002-04_create-daily-workflow-checklist,Sales 002 04 Create Daily Workflow Checklist,Step template for sales 002 04 create daily workflow checklist,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-361_SALES-002-04_create-daily-workflow-checklist.md,Active
STT-362,Step_Template,Step-Template-362_SALES-002-05_train-sales-team-on-new-workflow,Sales 002 05 Train Sales Team On New Workflow,Step template for sales 002 05 train sales team on new workflow,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-362_SALES-002-05_train-sales-team-on-new-workflow.md,Active
STT-363,Step_Template,Step-Template-363_SALES-002-06_monitor-adoption-and-refine,Sales 002 06 Monitor Adoption And Refine,Step template for sales 002 06 monitor adoption and refine,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-363_SALES-002-06_monitor-adoption-and-refine.md,Active
STT-364,Step_Template,Step-Template-364_SALES-003-01_define-analysis-objectives-and-use-cases,Sales 003 01 Define Analysis Objectives And Use Cases,Step template for sales 003 01 define analysis objectives and use cases,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-364_SALES-003-01_define-analysis-objectives-and-use-cases.md,Active
STT-365,Step_Template,Step-Template-365_SALES-003-02_select-key-crm-metrics-and-kpis,Sales 003 02 Select Key Crm Metrics And Kpis,Step template for sales 003 02 select key crm metrics and kpis,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-365_SALES-003-02_select-key-crm-metrics-and-kpis.md,Active
STT-366,Step_Template,Step-Template-366_SALES-003-03_design-analysis-methodology,Sales 003 03 Design Analysis Methodology,Step template for sales 003 03 design analysis methodology,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-366_SALES-003-03_design-analysis-methodology.md,Active
STT-367,Step_Template,Step-Template-367_SALES-003-04_create-analysis-templates,Sales 003 04 Create Analysis Templates,Step template for sales 003 04 create analysis templates,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-367_SALES-003-04_create-analysis-templates.md,Active
STT-368,Step_Template,Step-Template-368_SALES-003-05_document-framework-and-usage-guidelines,Sales 003 05 Document Framework And Usage Guidelines,Step template for sales 003 05 document framework and usage guidelines,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-368_SALES-003-05_document-framework-and-usage-guidelines.md,Active
STT-369,Step_Template,Step-Template-369_SALES-003-06_validate-framework-with-sample-analysis,Sales 003 06 Validate Framework With Sample Analysis,Step template for sales 003 06 validate framework with sample analysis,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-369_SALES-003-06_validate-framework-with-sample-analysis.md,Active
STT-370,Step_Template,Step-Template-370_SALES-003-07_train-sales-team-on-framework-usage,Sales 003 07 Train Sales Team On Framework Usage,Step template for sales 003 07 train sales team on framework usage,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-370_SALES-003-07_train-sales-team-on-framework-usage.md,Active
STT-371,Step_Template,Step-Template-371_SALES-004-01_define-target-industries-and-search-criteria,Sales 004 01 Define Target Industries And Search Criteria,Step template for sales 004 01 define target industries and search criteria,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-371_SALES-004-01_define-target-industries-and-search-criteria.md,Active
STT-372,Step_Template,Step-Template-372_SALES-004-02_configure-web-scraper-for-google-maps-or-other-sou,Sales 004 02 Configure Web Scraper For Google Maps Or Other Sou,Step template for sales 004 02 configure web scraper for google maps or other sou,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-372_SALES-004-02_configure-web-scraper-for-google-maps-or-other-sou.md,Active
STT-373,Step_Template,Step-Template-373_SALES-004-03_execute-scraping-campaign,Sales 004 03 Execute Scraping Campaign,Step template for sales 004 03 execute scraping campaign,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-373_SALES-004-03_execute-scraping-campaign.md,Active
STT-374,Step_Template,Step-Template-374_SALES-004-04_apply-nlp-analysis-for-lead-qualification,Sales 004 04 Apply Nlp Analysis For Lead Qualification,Step template for sales 004 04 apply nlp analysis for lead qualification,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-374_SALES-004-04_apply-nlp-analysis-for-lead-qualification.md,Active
STT-375,Step_Template,Step-Template-375_SALES-004-05_extract-decision-maker-information,Sales 004 05 Extract Decision Maker Information,Step template for sales 004 05 extract decision maker information,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-375_SALES-004-05_extract-decision-maker-information.md,Active
STT-376,Step_Template,Step-Template-376_SALES-004-06_import-qualified-leads-to-crm,Sales 004 06 Import Qualified Leads To Crm,Step template for sales 004 06 import qualified leads to crm,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-376_SALES-004-06_import-qualified-leads-to-crm.md,Active
STT-377,Step_Template,Step-Template-377_SALES-004-07_assign-leads-to-sales-team,Sales 004 07 Assign Leads To Sales Team,Step template for sales 004 07 assign leads to sales team,SLS,ENTITIES/TASK_MANAGERS/Step_Templates/SALES/Step-Template-377_SALES-004-07_assign-leads-to-sales-team.md,Active
STT-378,Step_Template,Step-Template-378_STEPS_INDEX,Steps Index,Step template for steps index,AID,ENTITIES/TASK_MANAGERS/Step_Templates/Step-Template-378_STEPS_INDEX.md,Active
STT-379,Step_Template,Step-Template-379_Step_Schema,Step Schema,Step template for step schema,AID,ENTITIES/TASK_MANAGERS/Step_Templates/Step-Template-379_Step_Schema.md,Active
